path,duration,id,genre,split
Jam Pack Rhythm Section/Groove Along Fill 19.mp3,4.257959,Jam_Pack_Rhythm_Section_Groove_Along_Fill_19,Rock/Blues,train
Apple Loops for GarageBand/Live Edgy Drums 03.mp3,8.803265,Apple_Loops_for_GarageBand_Live_Edgy_Drums_03,Rock/Blues,train
Jam Pack Rhythm Section/Pop Groove Drumset 03.mp3,3.108571,Jam_Pack_Rhythm_Section_Pop_Groove_Drumset_03,Rock/Blues,train
Jam Pack Rhythm Section/Reflective Drumset 09.mp3,4.101224,Jam_Pack_Rhythm_Section_Reflective_Drumset_09,Rock/Blues,train
Jam Pack Rhythm Section/Alt Pop Acoustic 06.mp3,5.433469,Jam_Pack_Rhythm_Section_Alt_Pop_Acoustic_06,Rock/Blues,valid
Jam Pack Voices/Jessi Melody 09.mp3,9.06449,Jam_Pack_Voices_Jessi_Melody_09,Rock/Blues,train
Jam Pack Rhythm Section/Solid 70s Drumset 01.mp3,2.612245,Jam_Pack_Rhythm_Section_Solid_70s_Drumset_01,Rock/Blues,valid
Jam Pack Rhythm Section/Beachside Drumset 13.mp3,5.433469,Jam_Pack_Rhythm_Section_Beachside_Drumset_13,Rock/Blues,train
Apple Loops for GarageBand/Modern Rock Drums 01.mp3,2.507755,Apple_Loops_for_GarageBand_Modern_Rock_Drums_01,Rock/Blues,train
Jam Pack Rhythm Section/Dusty Road Dobro 09.mp3,8.803265,Jam_Pack_Rhythm_Section_Dusty_Road_Dobro_09,Rock/Blues,test
Jam Pack Rhythm Section/Reflective Fill 14.mp3,4.101224,Jam_Pack_Rhythm_Section_Reflective_Fill_14,Rock/Blues,train
11 Blues Garage/Open Road Guitar 01.mp3,9.691429,11_Blues_Garage_Open_Road_Guitar_01,Rock/Blues,train
Jam Pack 1/Rock Steady Bass 10.mp3,5.825306,Jam_Pack_1_Rock_Steady_Bass_10,Rock/Blues,train
Jam Pack Rhythm Section/Farewell Guitar 01.mp3,8.097959,Jam_Pack_Rhythm_Section_Farewell_Guitar_01,Rock/Blues,train
Apple Loops for GarageBand/Percussion Combo 08.mp3,5.433469,Apple_Loops_for_GarageBand_Percussion_Combo_08,Rock/Blues,train
Jam Pack Rhythm Section/Reflective Toms.mp3,4.101224,Jam_Pack_Rhythm_Section_Reflective_Toms,Rock/Blues,train
Jam Pack Rhythm Section/70s Street Fill 21.mp3,2.507755,Jam_Pack_Rhythm_Section_70s_Street_Fill_21,Rock/Blues,train
Jam Pack Rhythm Section/Metal Shaker 06.mp3,2.298776,Jam_Pack_Rhythm_Section_Metal_Shaker_06,Rock/Blues,train
Jam Pack 1/70s Rock Piano 23.mp3,2.298776,Jam_Pack_1_70s_Rock_Piano_23,Rock/Blues,train
Apple Loops for GarageBand/Modern Rock Guitar 04.mp3,5.22449,Apple_Loops_for_GarageBand_Modern_Rock_Guitar_04,Rock/Blues,train
Jam Pack Rhythm Section/Sidestick Drumset 07.mp3,4.101224,Jam_Pack_Rhythm_Section_Sidestick_Drumset_07,Rock/Blues,test
Jam Pack Rhythm Section/Crowd Groove Fill 10.mp3,4.649796,Jam_Pack_Rhythm_Section_Crowd_Groove_Fill_10,Rock/Blues,train
Jam Pack Rhythm Section/Big Room Rock Fill 07.mp3,5.668571,Jam_Pack_Rhythm_Section_Big_Room_Rock_Fill_07,Rock/Blues,train
Jam Pack Rhythm Section/British Invasion Bass 10.mp3,4.440816,Jam_Pack_Rhythm_Section_British_Invasion_Bass_10,Rock/Blues,train
Jam Pack Rhythm Section/Four on Floor Drumset 07.mp3,4.101224,Jam_Pack_Rhythm_Section_Four_on_Floor_Drumset_07,Rock/Blues,train
Jam Pack Rhythm Section/Slinky Alt Drumset 06.mp3,1.593469,Jam_Pack_Rhythm_Section_Slinky_Alt_Drumset_06,Rock/Blues,train
Jam Pack 1/Percussion Combo 48.mp3,5.433469,Jam_Pack_1_Percussion_Combo_48,Rock/Blues,train
Jam Pack 1/70s Electric Piano 33.mp3,5.433469,Jam_Pack_1_70s_Electric_Piano_33,Rock/Blues,train
Apple Loops for GarageBand/Bar Band Basic Drumset 09.mp3,2.115918,Apple_Loops_for_GarageBand_Bar_Band_Basic_Drumset_09,Rock/Blues,train
Jam Pack Voices/Andre Improv 05.mp3,2.507755,Jam_Pack_Voices_Andre_Improv_05,Rock/Blues,train
11 Blues Garage/Southern Twang Rhythm Guitar 01.mp3,8.803265,11_Blues_Garage_Southern_Twang_Rhythm_Guitar_01,Rock/Blues,train
Jam Pack 1/70s Electric Piano 15.mp3,2.742857,Jam_Pack_1_70s_Electric_Piano_15,Rock/Blues,train
Jam Pack Rhythm Section/Reflective Cymbal 01.mp3,4.101224,Jam_Pack_Rhythm_Section_Reflective_Cymbal_01,Rock/Blues,valid
Jam Pack Rhythm Section/60s Shuffle Fill 12.mp3,3.94449,Jam_Pack_Rhythm_Section_60s_Shuffle_Fill_12,Rock/Blues,train
Jam Pack Rhythm Section/Basic Rock Fill 19.mp3,5.746939,Jam_Pack_Rhythm_Section_Basic_Rock_Fill_19,Rock/Blues,train
Apple Loops for GarageBand/Edgy Rock Bass 04.mp3,5.433469,Apple_Loops_for_GarageBand_Edgy_Rock_Bass_04,Rock/Blues,train
Jam Pack 1/Edgy Rock Bass 21.mp3,4.884898,Jam_Pack_1_Edgy_Rock_Bass_21,Rock/Blues,test
Jam Pack 1/Delicate Piano 25.mp3,6.086531,Jam_Pack_1_Delicate_Piano_25,Rock/Blues,train
Jam Pack 1/Classic Rock Steel 06.mp3,3.526531,Jam_Pack_1_Classic_Rock_Steel_06,Rock/Blues,train
Jam Pack Rhythm Section/Pop Groove Drumset 01.mp3,6.086531,Jam_Pack_Rhythm_Section_Pop_Groove_Drumset_01,Rock/Blues,train
Jam Pack 1/Funky Pop Drum 21.mp3,4.101224,Jam_Pack_1_Funky_Pop_Drum_21,Rock/Blues,train
Jam Pack Rhythm Section/Black Boots Guitar 03.mp3,4.884898,Jam_Pack_Rhythm_Section_Black_Boots_Guitar_03,Rock/Blues,train
Jam Pack Rhythm Section/British Invasion Bass 13.mp3,4.440816,Jam_Pack_Rhythm_Section_British_Invasion_Bass_13,Rock/Blues,train
Jam Pack Rhythm Section/Bread and Butter Bass 45.mp3,4.440816,Jam_Pack_Rhythm_Section_Bread_and_Butter_Bass_45,Rock/Blues,valid
Jam Pack Voices/Emery Melody 11.mp3,6.086531,Jam_Pack_Voices_Emery_Melody_11,Rock/Blues,train
Jam Pack Rhythm Section/Coffee Shop Guitar 03.mp3,6.086531,Jam_Pack_Rhythm_Section_Coffee_Shop_Guitar_03,Rock/Blues,train
Jam Pack Voices/Leena Melody 09.mp3,7.262041,Jam_Pack_Voices_Leena_Melody_09,Rock/Blues,train
Jam Pack Rhythm Section/Reflective Tambourine 02.mp3,2.115918,Jam_Pack_Rhythm_Section_Reflective_Tambourine_02,Rock/Blues,train
11 Blues Garage/Everlasting Bass.mp3,5.433469,11_Blues_Garage_Everlasting_Bass,Rock/Blues,train
11 Blues Garage/Kaleidoscope Garage Guitar 03.mp3,4.884898,11_Blues_Garage_Kaleidoscope_Garage_Guitar_03,Rock/Blues,train
Jam Pack Rhythm Section/Prog Metal Drumset 06.mp3,4.101224,Jam_Pack_Rhythm_Section_Prog_Metal_Drumset_06,Rock/Blues,train
Apple Loops for GarageBand/Modern Rock Guitar 07.mp3,5.433469,Apple_Loops_for_GarageBand_Modern_Rock_Guitar_07,Rock/Blues,test
Jam Pack Rhythm Section/Big Hair Drumset 14.mp3,4.101224,Jam_Pack_Rhythm_Section_Big_Hair_Drumset_14,Rock/Blues,train
Jam Pack Voices/Conor Background 06.mp3,4.440816,Jam_Pack_Voices_Conor_Background_06,Rock/Blues,valid
Jam Pack Rhythm Section/Funky Brushes Drumset 01.mp3,2.115918,Jam_Pack_Rhythm_Section_Funky_Brushes_Drumset_01,Rock/Blues,train
Jam Pack Rhythm Section/Reflective Arpeggio 10.mp3,8.097959,Jam_Pack_Rhythm_Section_Reflective_Arpeggio_10,Rock/Blues,train
Jam Pack Voices/Theo Improv 01.mp3,7.366531,Jam_Pack_Voices_Theo_Improv_01,Rock/Blues,train
Jam Pack Voices/Jordon Lyric 01.mp3,8.097959,Jam_Pack_Voices_Jordon_Lyric_01,Rock/Blues,train
Jam Pack 1/Acoustic Vamp 08.mp3,7.758367,Jam_Pack_1_Acoustic_Vamp_08,Rock/Blues,train
Jam Pack Rhythm Section/Half Time Funk Fill 06.mp3,4.649796,Jam_Pack_Rhythm_Section_Half_Time_Funk_Fill_06,Rock/Blues,train
Jam Pack 1/Blues Harmonica 16.mp3,4.884898,Jam_Pack_1_Blues_Harmonica_16,Rock/Blues,train
Jam Pack Rhythm Section/Bread and Butter Bass 66.mp3,2.298776,Jam_Pack_Rhythm_Section_Bread_and_Butter_Bass_66,Rock/Blues,train
Jam Pack Rhythm Section/Funky Strut Drumset 06.mp3,4.440816,Jam_Pack_Rhythm_Section_Funky_Strut_Drumset_06,Rock/Blues,train
Jam Pack Rhythm Section/Bread and Butter Bass 03.mp3,2.298776,Jam_Pack_Rhythm_Section_Bread_and_Butter_Bass_03,Rock/Blues,train
Jam Pack Rhythm Section/Syncopated Drumset 08.mp3,4.649796,Jam_Pack_Rhythm_Section_Syncopated_Drumset_08,Rock/Blues,train
Jam Pack Rhythm Section/Bread and Butter Bass 33.mp3,2.298776,Jam_Pack_Rhythm_Section_Bread_and_Butter_Bass_33,Rock/Blues,train
Jam Pack Rhythm Section/Solid 70s Drumset 02.mp3,1.358367,Jam_Pack_Rhythm_Section_Solid_70s_Drumset_02,Rock/Blues,train
Jam Pack Rhythm Section/Funked Out Fill 06.mp3,4.649796,Jam_Pack_Rhythm_Section_Funked_Out_Fill_06,Rock/Blues,valid
13 Drummer/Quincy  -  Chimes.mp3,2.298776,13_Drummer_Quincy__-__Chimes,Rock/Blues,train
Jam Pack Rhythm Section/Big Hair Guitar Chunk 06.mp3,8.097959,Jam_Pack_Rhythm_Section_Big_Hair_Guitar_Chunk_06,Rock/Blues,valid
Jam Pack Rhythm Section/Four on Floor Drumset 02.mp3,2.115918,Jam_Pack_Rhythm_Section_Four_on_Floor_Drumset_02,Rock/Blues,test
Jam Pack Rhythm Section/Beachside Drumset 01.mp3,5.433469,Jam_Pack_Rhythm_Section_Beachside_Drumset_01,Rock/Blues,train
Jam Pack Rhythm Section/Bread and Butter Bass 17.mp3,2.298776,Jam_Pack_Rhythm_Section_Bread_and_Butter_Bass_17,Rock/Blues,test
Jam Pack Rhythm Section/Monster Truck Solo 32.mp3,6.948571,Jam_Pack_Rhythm_Section_Monster_Truck_Solo_32,Rock/Blues,test
Apple Loops for GarageBand/Modern Rock Guitar 13.mp3,4.101224,Apple_Loops_for_GarageBand_Modern_Rock_Guitar_13,Rock/Blues,test
Jam Pack Rhythm Section/Solid 70s Drumset 36.mp3,5.146122,Jam_Pack_Rhythm_Section_Solid_70s_Drumset_36,Rock/Blues,train
Jam Pack Rhythm Section/New Attitude Electric 03.mp3,2.115918,Jam_Pack_Rhythm_Section_New_Attitude_Electric_03,Rock/Blues,train
Jam Pack Rhythm Section/Unplugged Attitude 08.mp3,4.806531,Jam_Pack_Rhythm_Section_Unplugged_Attitude_08,Rock/Blues,train
Jam Pack Rhythm Section/Syncopated Pop Drumset 15.mp3,2.507755,Jam_Pack_Rhythm_Section_Syncopated_Pop_Drumset_15,Rock/Blues,train
Apple Loops for GarageBand/Solid 70s Fill 39.mp3,5.146122,Apple_Loops_for_GarageBand_Solid_70s_Fill_39,Rock/Blues,train
Jam Pack Rhythm Section/Bar Band Basic Drumset 20.mp3,2.507755,Jam_Pack_Rhythm_Section_Bar_Band_Basic_Drumset_20,Rock/Blues,test
Apple Loops for GarageBand/Gearbox Bass Guitar.mp3,7.732245,Apple_Loops_for_GarageBand_Gearbox_Bass_Guitar,Rock/Blues,train
Jam Pack Rhythm Section/Coffee Shop Guitar 12.mp3,3.108571,Jam_Pack_Rhythm_Section_Coffee_Shop_Guitar_12,Rock/Blues,train
Jam Pack Voices/Devon Lyric 14.mp3,4.101224,Jam_Pack_Voices_Devon_Lyric_14,Rock/Blues,valid
Jam Pack Rhythm Section/Bread and Butter Bass 40.mp3,2.298776,Jam_Pack_Rhythm_Section_Bread_and_Butter_Bass_40,Rock/Blues,train
Jam Pack Rhythm Section/Odd Time Rock Bass 07.mp3,3.63102,Jam_Pack_Rhythm_Section_Odd_Time_Rock_Bass_07,Rock/Blues,valid
Jam Pack Rhythm Section/70s Street Drumset 05.mp3,2.507755,Jam_Pack_Rhythm_Section_70s_Street_Drumset_05,Rock/Blues,train
Apple Loops for GarageBand/Delicate Piano 06.mp3,6.086531,Apple_Loops_for_GarageBand_Delicate_Piano_06,Rock/Blues,test
iLife Sound Effects/Kickflip Short.mp3,8.829388,iLife_Sound_Effects_Kickflip_Short,Rock/Blues,valid
Jam Pack Voices/Devon Melody 02.mp3,4.101224,Jam_Pack_Voices_Devon_Melody_02,Rock/Blues,test
Jam Pack Rhythm Section/Bread and Butter Bass 58.mp3,2.298776,Jam_Pack_Rhythm_Section_Bread_and_Butter_Bass_58,Rock/Blues,train
Jam Pack Rhythm Section/60s Shuffle Drumset 17.mp3,3.94449,Jam_Pack_Rhythm_Section_60s_Shuffle_Drumset_17,Rock/Blues,train
Jam Pack 1/Acoustic Vamp 06.mp3,7.78449,Jam_Pack_1_Acoustic_Vamp_06,Rock/Blues,train
Jam Pack Rhythm Section/Big Hair Fill 21.mp3,4.101224,Jam_Pack_Rhythm_Section_Big_Hair_Fill_21,Rock/Blues,valid
Jam Pack Rhythm Section/Bar Band Basic Drumset 05.mp3,2.115918,Jam_Pack_Rhythm_Section_Bar_Band_Basic_Drumset_05,Rock/Blues,train
Jam Pack 1/RnB Horn Section 42.mp3,7.497143,Jam_Pack_1_RnB_Horn_Section_42,Rock/Blues,train
Jam Pack Rhythm Section/Music Video Drumset 05.mp3,2.45551,Jam_Pack_Rhythm_Section_Music_Video_Drumset_05,Rock/Blues,test
Jam Pack Rhythm Section/Alt Metal Drumset 22.mp3,2.925714,Jam_Pack_Rhythm_Section_Alt_Metal_Drumset_22,Rock/Blues,train
Apple Loops for GarageBand/Edgy Rock Guitar 05.mp3,2.742857,Apple_Loops_for_GarageBand_Edgy_Rock_Guitar_05,Rock/Blues,train
Jam Pack Rhythm Section/Two Hand Finger Tap 07.mp3,2.925714,Jam_Pack_Rhythm_Section_Two_Hand_Finger_Tap_07,Rock/Blues,train
Jam Pack Rhythm Section/Driving Pick Bass Riff 06.mp3,3.84,Jam_Pack_Rhythm_Section_Driving_Pick_Bass_Riff_06,Rock/Blues,valid
Apple Loops for GarageBand/Modern Rock Drums 02.mp3,2.507755,Apple_Loops_for_GarageBand_Modern_Rock_Drums_02,Rock/Blues,train
Jam Pack Voices/Andre Background 17.mp3,4.884898,Jam_Pack_Voices_Andre_Background_17,Rock/Blues,train
Jam Pack 1/RnB Horn Section 15.mp3,8.097959,Jam_Pack_1_RnB_Horn_Section_15,Rock/Blues,train
Jam Pack Rhythm Section/80s Pop Rock Guitar 03.mp3,8.097959,Jam_Pack_Rhythm_Section_80s_Pop_Rock_Guitar_03,Rock/Blues,train
Jam Pack Rhythm Section/Driving Pick Bass Riff 03.mp3,3.84,Jam_Pack_Rhythm_Section_Driving_Pick_Bass_Riff_03,Rock/Blues,train
Jam Pack Voices/Levi Lyric 02.mp3,5.198367,Jam_Pack_Voices_Levi_Lyric_02,Rock/Blues,train
Jam Pack 1/70s Rock Piano 28.mp3,2.298776,Jam_Pack_1_70s_Rock_Piano_28,Rock/Blues,test
Jam Pack Rhythm Section/Rockabilly Guitar 05.mp3,2.115918,Jam_Pack_Rhythm_Section_Rockabilly_Guitar_05,Rock/Blues,train
Jam Pack 1/Live Edgy Drums 16.mp3,4.440816,Jam_Pack_1_Live_Edgy_Drums_16,Rock/Blues,train
11 Blues Garage/Funky Blues Guitar 02.mp3,4.884898,11_Blues_Garage_Funky_Blues_Guitar_02,Rock/Blues,train
Jam Pack Rhythm Section/Groove Along Fill 03.mp3,2.168163,Jam_Pack_Rhythm_Section_Groove_Along_Fill_03,Rock/Blues,test
Jam Pack Rhythm Section/Indie Groove Bass.mp3,4.884898,Jam_Pack_Rhythm_Section_Indie_Groove_Bass,Rock/Blues,train
Jam Pack Rhythm Section/Reflective Bass 26.mp3,4.101224,Jam_Pack_Rhythm_Section_Reflective_Bass_26,Rock/Blues,test
Jam Pack 1/Funky Electric Piano 07.mp3,4.649796,Jam_Pack_1_Funky_Electric_Piano_07,Rock/Blues,train
Jam Pack Rhythm Section/Pure Rock Drumset 06.mp3,3.94449,Jam_Pack_Rhythm_Section_Pure_Rock_Drumset_06,Rock/Blues,train
Jam Pack 1/70s Electric Piano 56.mp3,5.433469,Jam_Pack_1_70s_Electric_Piano_56,Rock/Blues,train
Jam Pack 1/Dreamy Guitar Pattern 10.mp3,6.50449,Jam_Pack_1_Dreamy_Guitar_Pattern_10,Rock/Blues,train
11 Blues Garage/Delta Mud Rhythm Guitar 02.mp3,6.948571,11_Blues_Garage_Delta_Mud_Rhythm_Guitar_02,Rock/Blues,train
Apple Loops for GarageBand/Funky Pop Bass 04.mp3,5.093878,Apple_Loops_for_GarageBand_Funky_Pop_Bass_04,Rock/Blues,train
Jam Pack Rhythm Section/Slapback Echo Fill 03.mp3,6.086531,Jam_Pack_Rhythm_Section_Slapback_Echo_Fill_03,Rock/Blues,test
Jam Pack Rhythm Section/Slapback Echo Drumset 13.mp3,6.086531,Jam_Pack_Rhythm_Section_Slapback_Echo_Drumset_13,Rock/Blues,train
Jam Pack Rhythm Section/Alt Metal Fill 10.mp3,2.220408,Jam_Pack_Rhythm_Section_Alt_Metal_Fill_10,Rock/Blues,train
Jam Pack Rhythm Section/Music Video Fill 13.mp3,4.806531,Jam_Pack_Rhythm_Section_Music_Video_Fill_13,Rock/Blues,train
Jam Pack Rhythm Section/Jam Funk Drumset 14.mp3,4.101224,Jam_Pack_Rhythm_Section_Jam_Funk_Drumset_14,Rock/Blues,train
Jam Pack Rhythm Section/Solid 70s Drumset 31.mp3,5.146122,Jam_Pack_Rhythm_Section_Solid_70s_Drumset_31,Rock/Blues,train
Jam Pack Rhythm Section/Essential Drumset 02.mp3,2.115918,Jam_Pack_Rhythm_Section_Essential_Drumset_02,Rock/Blues,train
Jam Pack 1/Rock Steady Sax 05.mp3,2.951837,Jam_Pack_1_Rock_Steady_Sax_05,Rock/Blues,train
Jam Pack Voices/Andre Improv 24.mp3,4.884898,Jam_Pack_Voices_Andre_Improv_24,Rock/Blues,train
Jam Pack Rhythm Section/Classic Attitude Rock 12.mp3,3.108571,Jam_Pack_Rhythm_Section_Classic_Attitude_Rock_12,Rock/Blues,train
Jam Pack Voices/Cody Lyric 28.mp3,4.884898,Jam_Pack_Voices_Cody_Lyric_28,Rock/Blues,train
Jam Pack Rhythm Section/Bread and Butter Bass 15.mp3,4.440816,Jam_Pack_Rhythm_Section_Bread_and_Butter_Bass_15,Rock/Blues,test
Jam Pack Rhythm Section/Glam Riffing 03.mp3,2.951837,Jam_Pack_Rhythm_Section_Glam_Riffing_03,Rock/Blues,train
Jam Pack 1/Funky Pop Drum 13.mp3,4.101224,Jam_Pack_1_Funky_Pop_Drum_13,Rock/Blues,train
Jam Pack Rhythm Section/Busy Roundtrip Drumset 03.mp3,4.101224,Jam_Pack_Rhythm_Section_Busy_Roundtrip_Drumset_03,Rock/Blues,train
Jam Pack Rhythm Section/Rockabilly Guitar 09.mp3,2.115918,Jam_Pack_Rhythm_Section_Rockabilly_Guitar_09,Rock/Blues,test
Jam Pack Rhythm Section/Music Video Fill 59.mp3,2.507755,Jam_Pack_Rhythm_Section_Music_Video_Fill_59,Rock/Blues,train
Jam Pack Voices/Andre Improv 19.mp3,4.884898,Jam_Pack_Voices_Andre_Improv_19,Rock/Blues,train
Jam Pack Rhythm Section/Music Video Fill 18.mp3,2.45551,Jam_Pack_Rhythm_Section_Music_Video_Fill_18,Rock/Blues,test
Jam Pack Rhythm Section/Beachside Drumset 03.mp3,5.433469,Jam_Pack_Rhythm_Section_Beachside_Drumset_03,Rock/Blues,test
Jam Pack Rhythm Section/Falling Star Guitar 03.mp3,8.568163,Jam_Pack_Rhythm_Section_Falling_Star_Guitar_03,Rock/Blues,train
Jam Pack Rhythm Section/Monster Truck Solo 36.mp3,6.948571,Jam_Pack_Rhythm_Section_Monster_Truck_Solo_36,Rock/Blues,train
Jam Pack 1/Folk Mandolin 20.mp3,9.247347,Jam_Pack_1_Folk_Mandolin_20,Rock/Blues,test
Jam Pack 1/70s Electric Piano 47.mp3,8.097959,Jam_Pack_1_70s_Electric_Piano_47,Rock/Blues,train
Jam Pack Rhythm Section/Music Video Fill 44.mp3,2.298776,Jam_Pack_Rhythm_Section_Music_Video_Fill_44,Rock/Blues,train
Jam Pack Voices/Sophie Melody 05.mp3,4.623673,Jam_Pack_Voices_Sophie_Melody_05,Rock/Blues,train
Jam Pack Voices/Cody Background 01.mp3,9.691429,Jam_Pack_Voices_Cody_Background_01,Rock/Blues,train
Jam Pack Rhythm Section/Mood Ring Guitar 02.mp3,4.440816,Jam_Pack_Rhythm_Section_Mood_Ring_Guitar_02,Rock/Blues,valid
Jam Pack Rhythm Section/Reflective E Piano 09.mp3,8.097959,Jam_Pack_Rhythm_Section_Reflective_E_Piano_09,Rock/Blues,valid
11 Blues Garage/Texas Roadhouse Rhythm Guitar.mp3,9.691429,11_Blues_Garage_Texas_Roadhouse_Rhythm_Guitar,Rock/Blues,train
Jam Pack 1/Rock Clav 03.mp3,3.526531,Jam_Pack_1_Rock_Clav_03,Rock/Blues,train
Jam Pack Voices/Sophie Improv 20.mp3,5.093878,Jam_Pack_Voices_Sophie_Improv_20,Rock/Blues,train
Jam Pack 1/70s Electric Piano 41.mp3,5.433469,Jam_Pack_1_70s_Electric_Piano_41,Rock/Blues,train
Apple Loops for GarageBand/Picked Steel String 01.mp3,2.115918,Apple_Loops_for_GarageBand_Picked_Steel_String_01,Rock/Blues,valid
Apple Loops for GarageBand/Secret Agent Guitar 01.mp3,5.642449,Apple_Loops_for_GarageBand_Secret_Agent_Guitar_01,Rock/Blues,train
Jam Pack 1/70s Electric Piano 62.mp3,5.433469,Jam_Pack_1_70s_Electric_Piano_62,Rock/Blues,train
Jam Pack Rhythm Section/Millennium Surf Bass 01.mp3,5.433469,Jam_Pack_Rhythm_Section_Millennium_Surf_Bass_01,Rock/Blues,train
Jam Pack Voices/Devon Lyric 09.mp3,8.097959,Jam_Pack_Voices_Devon_Lyric_09,Rock/Blues,test
Jam Pack Rhythm Section/Basic Rock Drumset 17.mp3,5.746939,Jam_Pack_Rhythm_Section_Basic_Rock_Drumset_17,Rock/Blues,valid
Jam Pack 1/70s Electric Piano 31.mp3,5.433469,Jam_Pack_1_70s_Electric_Piano_31,Rock/Blues,train
Apple Loops for GarageBand/Live Edgy Drums 10.mp3,6.086531,Apple_Loops_for_GarageBand_Live_Edgy_Drums_10,Rock/Blues,train
Jam Pack Rhythm Section/Reflective Bass 11.mp3,4.101224,Jam_Pack_Rhythm_Section_Reflective_Bass_11,Rock/Blues,train
Apple Loops for GarageBand/Percussion Combo 01.mp3,4.884898,Apple_Loops_for_GarageBand_Percussion_Combo_01,Rock/Blues,train
Jam Pack Rhythm Section/Music Video Drumset 58.mp3,2.507755,Jam_Pack_Rhythm_Section_Music_Video_Drumset_58,Rock/Blues,train
Jam Pack Rhythm Section/Big City Fill 12.mp3,4.440816,Jam_Pack_Rhythm_Section_Big_City_Fill_12,Rock/Blues,train
Jam Pack 1/Rock Bass 29.mp3,2.507755,Jam_Pack_1_Rock_Bass_29,Rock/Blues,train
Jam Pack Rhythm Section/Monster Speed Metal 05.mp3,4.884898,Jam_Pack_Rhythm_Section_Monster_Speed_Metal_05,Rock/Blues,train
11 Blues Garage/Rolling Blues Guitar 01.mp3,8.803265,11_Blues_Garage_Rolling_Blues_Guitar_01,Rock/Blues,train
Jam Pack Rhythm Section/Syncopated Pop Drumset 27.mp3,4.257959,Jam_Pack_Rhythm_Section_Syncopated_Pop_Drumset_27,Rock/Blues,train
Jam Pack Rhythm Section/Laid Back Classic 02.mp3,5.694694,Jam_Pack_Rhythm_Section_Laid_Back_Classic_02,Rock/Blues,train
Jam Pack Rhythm Section/Two Hand Finger Tap 04.mp3,2.925714,Jam_Pack_Rhythm_Section_Two_Hand_Finger_Tap_04,Rock/Blues,train
Jam Pack Voices/Devon Lyric 16.mp3,4.101224,Jam_Pack_Voices_Devon_Lyric_16,Rock/Blues,train
Jam Pack 1/Rock Bass 36.mp3,2.507755,Jam_Pack_1_Rock_Bass_36,Rock/Blues,test
Jam Pack 1/Echo Electric Piano 13.mp3,6.086531,Jam_Pack_1_Echo_Electric_Piano_13,Rock/Blues,train
Jam Pack Rhythm Section/Syncopated Fill 04.mp3,4.649796,Jam_Pack_Rhythm_Section_Syncopated_Fill_04,Rock/Blues,train
Jam Pack Rhythm Section/Bread and Butter Bass 49.mp3,2.298776,Jam_Pack_Rhythm_Section_Bread_and_Butter_Bass_49,Rock/Blues,train
Apple Loops for GarageBand/Classic Rock Piano 01.mp3,6.948571,Apple_Loops_for_GarageBand_Classic_Rock_Piano_01,Rock/Blues,train
Jam Pack Rhythm Section/Reflective Fill 24.mp3,4.101224,Jam_Pack_Rhythm_Section_Reflective_Fill_24,Rock/Blues,train
Jam Pack Rhythm Section/Progressive Acoustic 04.mp3,6.948571,Jam_Pack_Rhythm_Section_Progressive_Acoustic_04,Rock/Blues,train
Jam Pack Rhythm Section/Prog Metal Fill 03.mp3,8.097959,Jam_Pack_Rhythm_Section_Prog_Metal_Fill_03,Rock/Blues,train
Jam Pack Voices/Emery Improv 08.mp3,9.795918,Jam_Pack_Voices_Emery_Improv_08,Rock/Blues,train
Jam Pack Rhythm Section/Progressive Solo 11.mp3,4.884898,Jam_Pack_Rhythm_Section_Progressive_Solo_11,Rock/Blues,train
Jam Pack 1/Classic Rock Bass 05.mp3,3.526531,Jam_Pack_1_Classic_Rock_Bass_05,Rock/Blues,test
Jam Pack Rhythm Section/Pop Groove Drumset 05.mp3,1.593469,Jam_Pack_Rhythm_Section_Pop_Groove_Drumset_05,Rock/Blues,train
Jam Pack Rhythm Section/Progressive Solo 07.mp3,9.691429,Jam_Pack_Rhythm_Section_Progressive_Solo_07,Rock/Blues,train
Jam Pack Voices/Andre Lyric 03.mp3,4.101224,Jam_Pack_Voices_Andre_Lyric_03,Rock/Blues,test
Jam Pack Rhythm Section/Four on Floor Drumset 01.mp3,1.097143,Jam_Pack_Rhythm_Section_Four_on_Floor_Drumset_01,Rock/Blues,train
Jam Pack 1/Groovy Electric Bass 29.mp3,3.108571,Jam_Pack_1_Groovy_Electric_Bass_29,Rock/Blues,train
Jam Pack Rhythm Section/Laid Back Dream 02.mp3,4.884898,Jam_Pack_Rhythm_Section_Laid_Back_Dream_02,Rock/Blues,train
Jam Pack Rhythm Section/Reflective Arpeggio 17.mp3,4.101224,Jam_Pack_Rhythm_Section_Reflective_Arpeggio_17,Rock/Blues,train
Jam Pack 1/Rock Steady Organ 05.mp3,5.825306,Jam_Pack_1_Rock_Steady_Organ_05,Rock/Blues,test
Jam Pack Rhythm Section/Sunday Morning Organ 02.mp3,8.803265,Jam_Pack_Rhythm_Section_Sunday_Morning_Organ_02,Rock/Blues,train
Jam Pack Rhythm Section/Coffee Shop Guitar 05.mp3,6.086531,Jam_Pack_Rhythm_Section_Coffee_Shop_Guitar_05,Rock/Blues,train
11 Blues Garage/Highway One Lead Guitar.mp3,9.691429,11_Blues_Garage_Highway_One_Lead_Guitar,Rock/Blues,train
