path,duration,id,genre,split
iLife Sound Effects/Sideman Strut Short.mp3,6.60898,iLife_Sound_Effects_Sideman_Strut_Short,Rock/Blues,train
iLife Sound Effects/Sprightly.mp3,5.746939,iLife_Sound_Effects_Sprightly,Orchestral,train
iLife Sound Effects/Three Pointer Short.mp3,9.534694,iLife_Sound_Effects_Three_Pointer_Short,Hip Hop/RnB,train
iLife Sound Effects/Torn Jeans Short.mp3,7.836735,iLife_Sound_Effects_Torn_Jeans_Short,Rock/Blues,valid
iLife Sound Effects/Vintage News Short.mp3,9.142857,iLife_Sound_Effects_Vintage_News_Short,Orchestral,train
iLife Sound Effects/Windy City Short.mp3,8.907755,iLife_Sound_Effects_Windy_City_Short,Rock/Blues,train
iLife Sound Effects/Yearbook Short.mp3,8.019592,iLife_Sound_Effects_Yearbook_Short,Rock/Blues,train
Jam Pack 1/12 String Dream 01.mp3,3.526531,Jam_Pack_1_12_String_Dream_01,Rock/Blues,train
Jam Pack 1/12 String Dream 02.mp3,3.526531,Jam_Pack_1_12_String_Dream_02,Rock/Blues,train
Jam Pack 1/12 String Dream 03.mp3,3.526531,Jam_Pack_1_12_String_Dream_03,Rock/Blues,train
Jam Pack 1/12 String Dream 04.mp3,3.526531,Jam_Pack_1_12_String_Dream_04,Rock/Blues,train
Jam Pack 1/12 String Dream 05.mp3,3.526531,Jam_Pack_1_12_String_Dream_05,Rock/Blues,train
Jam Pack 1/12 String Dream 06.mp3,3.526531,Jam_Pack_1_12_String_Dream_06,Rock/Blues,train
Jam Pack 1/12 String Dream 07.mp3,3.526531,Jam_Pack_1_12_String_Dream_07,Rock/Blues,train
Jam Pack 1/12 String Dream 08.mp3,3.526531,Jam_Pack_1_12_String_Dream_08,Rock/Blues,train
Jam Pack 1/12 String Dream 09.mp3,3.526531,Jam_Pack_1_12_String_Dream_09,Rock/Blues,test
Jam Pack 1/70s Electric Piano 03.mp3,5.433469,Jam_Pack_1_70s_Electric_Piano_03,Rock/Blues,train
Jam Pack 1/70s Electric Piano 04.mp3,5.433469,Jam_Pack_1_70s_Electric_Piano_04,Rock/Blues,valid
Jam Pack 1/70s Electric Piano 06.mp3,5.433469,Jam_Pack_1_70s_Electric_Piano_06,Rock/Blues,train
Jam Pack 1/70s Electric Piano 07.mp3,5.433469,Jam_Pack_1_70s_Electric_Piano_07,Rock/Blues,train
Jam Pack 1/70s Electric Piano 08.mp3,5.433469,Jam_Pack_1_70s_Electric_Piano_08,Rock/Blues,train
Jam Pack 1/70s Electric Piano 09.mp3,2.742857,Jam_Pack_1_70s_Electric_Piano_09,Rock/Blues,train
Jam Pack 1/70s Electric Piano 10.mp3,5.433469,Jam_Pack_1_70s_Electric_Piano_10,Rock/Blues,train
Jam Pack 1/70s Electric Piano 11.mp3,5.433469,Jam_Pack_1_70s_Electric_Piano_11,Rock/Blues,train
Jam Pack 1/70s Electric Piano 12.mp3,5.433469,Jam_Pack_1_70s_Electric_Piano_12,Rock/Blues,train
Jam Pack 1/70s Electric Piano 14.mp3,2.742857,Jam_Pack_1_70s_Electric_Piano_14,Rock/Blues,train
Jam Pack 1/70s Electric Piano 15.mp3,2.742857,Jam_Pack_1_70s_Electric_Piano_15,Rock/Blues,train
Jam Pack 1/70s Electric Piano 16.mp3,2.742857,Jam_Pack_1_70s_Electric_Piano_16,Rock/Blues,train
Jam Pack 1/70s Electric Piano 17.mp3,5.433469,Jam_Pack_1_70s_Electric_Piano_17,Rock/Blues,train
Jam Pack 1/70s Electric Piano 18.mp3,5.433469,Jam_Pack_1_70s_Electric_Piano_18,Rock/Blues,test
Jam Pack 1/70s Electric Piano 23.mp3,5.433469,Jam_Pack_1_70s_Electric_Piano_23,Rock/Blues,train
Jam Pack 1/70s Electric Piano 24.mp3,5.433469,Jam_Pack_1_70s_Electric_Piano_24,Rock/Blues,train
Jam Pack 1/70s Electric Piano 25.mp3,5.433469,Jam_Pack_1_70s_Electric_Piano_25,Rock/Blues,train
Jam Pack 1/70s Electric Piano 31.mp3,5.433469,Jam_Pack_1_70s_Electric_Piano_31,Rock/Blues,train
Jam Pack 1/70s Electric Piano 32.mp3,2.742857,Jam_Pack_1_70s_Electric_Piano_32,Rock/Blues,train
Jam Pack 1/70s Electric Piano 33.mp3,5.433469,Jam_Pack_1_70s_Electric_Piano_33,Rock/Blues,train
Jam Pack 1/70s Electric Piano 34.mp3,5.433469,Jam_Pack_1_70s_Electric_Piano_34,Rock/Blues,train
Jam Pack 1/70s Electric Piano 35.mp3,5.433469,Jam_Pack_1_70s_Electric_Piano_35,Rock/Blues,test
Jam Pack 1/70s Electric Piano 36.mp3,5.433469,Jam_Pack_1_70s_Electric_Piano_36,Rock/Blues,train
Jam Pack 1/70s Electric Piano 37.mp3,5.433469,Jam_Pack_1_70s_Electric_Piano_37,Rock/Blues,test
Jam Pack 1/70s Electric Piano 38.mp3,5.433469,Jam_Pack_1_70s_Electric_Piano_38,Rock/Blues,train
Jam Pack 1/70s Electric Piano 39.mp3,2.742857,Jam_Pack_1_70s_Electric_Piano_39,Rock/Blues,train
Jam Pack 1/70s Electric Piano 40.mp3,5.433469,Jam_Pack_1_70s_Electric_Piano_40,Rock/Blues,train
Jam Pack 1/70s Electric Piano 41.mp3,5.433469,Jam_Pack_1_70s_Electric_Piano_41,Rock/Blues,train
Jam Pack 1/70s Electric Piano 42.mp3,5.433469,Jam_Pack_1_70s_Electric_Piano_42,Rock/Blues,train
Jam Pack 1/70s Electric Piano 43.mp3,5.433469,Jam_Pack_1_70s_Electric_Piano_43,Rock/Blues,train
Jam Pack 1/70s Electric Piano 44.mp3,5.433469,Jam_Pack_1_70s_Electric_Piano_44,Rock/Blues,train
Jam Pack 1/70s Electric Piano 45.mp3,5.433469,Jam_Pack_1_70s_Electric_Piano_45,Rock/Blues,train
Jam Pack 1/70s Electric Piano 46.mp3,5.433469,Jam_Pack_1_70s_Electric_Piano_46,Rock/Blues,train
Jam Pack 1/70s Electric Piano 47.mp3,8.097959,Jam_Pack_1_70s_Electric_Piano_47,Rock/Blues,train
Jam Pack 1/70s Electric Piano 48.mp3,2.742857,Jam_Pack_1_70s_Electric_Piano_48,Rock/Blues,train
Jam Pack 1/70s Electric Piano 53.mp3,5.433469,Jam_Pack_1_70s_Electric_Piano_53,Rock/Blues,test
Jam Pack 1/70s Electric Piano 54.mp3,5.433469,Jam_Pack_1_70s_Electric_Piano_54,Rock/Blues,train
Jam Pack 1/70s Electric Piano 55.mp3,5.433469,Jam_Pack_1_70s_Electric_Piano_55,Rock/Blues,train
Jam Pack 1/70s Electric Piano 56.mp3,5.433469,Jam_Pack_1_70s_Electric_Piano_56,Rock/Blues,train
Jam Pack 1/70s Electric Piano 57.mp3,5.433469,Jam_Pack_1_70s_Electric_Piano_57,Rock/Blues,train
Jam Pack 1/70s Electric Piano 60.mp3,5.433469,Jam_Pack_1_70s_Electric_Piano_60,Rock/Blues,train
Jam Pack 1/70s Electric Piano 61.mp3,5.433469,Jam_Pack_1_70s_Electric_Piano_61,Rock/Blues,train
Jam Pack 1/70s Electric Piano 62.mp3,5.433469,Jam_Pack_1_70s_Electric_Piano_62,Rock/Blues,train
Jam Pack 1/70s Electric Piano 65.mp3,5.433469,Jam_Pack_1_70s_Electric_Piano_65,Rock/Blues,valid
Jam Pack 1/70s Electric Piano 66.mp3,2.742857,Jam_Pack_1_70s_Electric_Piano_66,Rock/Blues,train
Jam Pack 1/70s Electric Piano 67.mp3,5.433469,Jam_Pack_1_70s_Electric_Piano_67,Rock/Blues,train
Jam Pack 1/70s Electric Piano 68.mp3,5.433469,Jam_Pack_1_70s_Electric_Piano_68,Rock/Blues,train
Jam Pack 1/70s Electric Piano 69.mp3,5.433469,Jam_Pack_1_70s_Electric_Piano_69,Rock/Blues,test
Jam Pack 1/70s Electric Piano 70.mp3,5.433469,Jam_Pack_1_70s_Electric_Piano_70,Rock/Blues,valid
Jam Pack 1/70s Electric Piano 71.mp3,5.433469,Jam_Pack_1_70s_Electric_Piano_71,Rock/Blues,train
Jam Pack 1/70s Electric Piano 75.mp3,2.742857,Jam_Pack_1_70s_Electric_Piano_75,Rock/Blues,train
Jam Pack 1/70s Electric Piano 76.mp3,2.742857,Jam_Pack_1_70s_Electric_Piano_76,Rock/Blues,train
Jam Pack 1/70s Electric Piano 77.mp3,2.742857,Jam_Pack_1_70s_Electric_Piano_77,Rock/Blues,test
Jam Pack 1/70s Electric Piano 78.mp3,5.433469,Jam_Pack_1_70s_Electric_Piano_78,Rock/Blues,train
Jam Pack 1/70s Electric Piano 84.mp3,2.742857,Jam_Pack_1_70s_Electric_Piano_84,Rock/Blues,train
Jam Pack 1/70s Rock Piano 01.mp3,4.440816,Jam_Pack_1_70s_Rock_Piano_01,Rock/Blues,train
Jam Pack 1/70s Rock Piano 15.mp3,8.803265,Jam_Pack_1_70s_Rock_Piano_15,Rock/Blues,test
Jam Pack 1/70s Rock Piano 16.mp3,4.440816,Jam_Pack_1_70s_Rock_Piano_16,Rock/Blues,train
Jam Pack 1/70s Rock Piano 17.mp3,4.440816,Jam_Pack_1_70s_Rock_Piano_17,Rock/Blues,train
Jam Pack 1/70s Rock Piano 18.mp3,8.803265,Jam_Pack_1_70s_Rock_Piano_18,Rock/Blues,train
Jam Pack 1/70s Rock Piano 19.mp3,8.803265,Jam_Pack_1_70s_Rock_Piano_19,Rock/Blues,train
Jam Pack 1/70s Rock Piano 20.mp3,2.298776,Jam_Pack_1_70s_Rock_Piano_20,Rock/Blues,train
Jam Pack 1/70s Rock Piano 21.mp3,2.298776,Jam_Pack_1_70s_Rock_Piano_21,Rock/Blues,train
Jam Pack 1/70s Rock Piano 22.mp3,2.298776,Jam_Pack_1_70s_Rock_Piano_22,Rock/Blues,train
Jam Pack 1/70s Rock Piano 23.mp3,2.298776,Jam_Pack_1_70s_Rock_Piano_23,Rock/Blues,train
Jam Pack 1/70s Rock Piano 24.mp3,8.803265,Jam_Pack_1_70s_Rock_Piano_24,Rock/Blues,train
Jam Pack 1/70s Rock Piano 25.mp3,2.298776,Jam_Pack_1_70s_Rock_Piano_25,Rock/Blues,valid
Jam Pack 1/70s Rock Piano 26.mp3,4.440816,Jam_Pack_1_70s_Rock_Piano_26,Rock/Blues,train
Jam Pack 1/70s Rock Piano 27.mp3,2.298776,Jam_Pack_1_70s_Rock_Piano_27,Rock/Blues,train
Jam Pack 1/70s Rock Piano 28.mp3,2.298776,Jam_Pack_1_70s_Rock_Piano_28,Rock/Blues,train
Jam Pack 1/70s Rock Piano 29.mp3,8.803265,Jam_Pack_1_70s_Rock_Piano_29,Rock/Blues,train
Jam Pack 1/70s Rock Piano 30.mp3,4.440816,Jam_Pack_1_70s_Rock_Piano_30,Rock/Blues,train
Jam Pack 1/70s Rock Piano 31.mp3,4.440816,Jam_Pack_1_70s_Rock_Piano_31,Rock/Blues,train
Jam Pack 1/70s Rock Piano 32.mp3,8.803265,Jam_Pack_1_70s_Rock_Piano_32,Rock/Blues,train
Jam Pack 1/70s Rock Piano 33.mp3,4.440816,Jam_Pack_1_70s_Rock_Piano_33,Rock/Blues,train
Jam Pack 1/70s Rock Piano 34.mp3,4.440816,Jam_Pack_1_70s_Rock_Piano_34,Rock/Blues,train
Jam Pack 1/70s Rock Piano 35.mp3,4.440816,Jam_Pack_1_70s_Rock_Piano_35,Rock/Blues,train
Jam Pack 1/70s Rock Piano 36.mp3,4.440816,Jam_Pack_1_70s_Rock_Piano_36,Rock/Blues,train
Jam Pack 1/70s Rock Piano 37.mp3,4.440816,Jam_Pack_1_70s_Rock_Piano_37,Rock/Blues,train
Jam Pack 1/70s Rock Piano 38.mp3,4.440816,Jam_Pack_1_70s_Rock_Piano_38,Rock/Blues,train
Jam Pack 1/70s Rock Piano 39.mp3,8.803265,Jam_Pack_1_70s_Rock_Piano_39,Rock/Blues,test
Jam Pack 1/70s Rock Piano 40.mp3,4.440816,Jam_Pack_1_70s_Rock_Piano_40,Rock/Blues,train
Jam Pack 1/70s Rock Piano 41.mp3,4.440816,Jam_Pack_1_70s_Rock_Piano_41,Rock/Blues,train
Jam Pack 1/70s Rock Piano 42.mp3,4.440816,Jam_Pack_1_70s_Rock_Piano_42,Rock/Blues,train
Jam Pack 1/70s Rock Piano 43.mp3,4.440816,Jam_Pack_1_70s_Rock_Piano_43,Rock/Blues,valid
Jam Pack 1/70s Rock Piano 44.mp3,4.440816,Jam_Pack_1_70s_Rock_Piano_44,Rock/Blues,valid
Jam Pack 1/70s Rock Piano 45.mp3,4.440816,Jam_Pack_1_70s_Rock_Piano_45,Rock/Blues,train
Jam Pack 1/70s Rock Piano 46.mp3,4.440816,Jam_Pack_1_70s_Rock_Piano_46,Rock/Blues,train
Jam Pack 1/70s Rock Piano 47.mp3,4.440816,Jam_Pack_1_70s_Rock_Piano_47,Rock/Blues,train
Jam Pack 1/70s Rock Piano 48.mp3,4.440816,Jam_Pack_1_70s_Rock_Piano_48,Rock/Blues,train
Jam Pack 1/70s Rock Piano 49.mp3,2.298776,Jam_Pack_1_70s_Rock_Piano_49,Rock/Blues,valid
Jam Pack 1/70s Rock Piano 50.mp3,2.298776,Jam_Pack_1_70s_Rock_Piano_50,Rock/Blues,train
Jam Pack 1/70s Rock Piano 51.mp3,4.440816,Jam_Pack_1_70s_Rock_Piano_51,Rock/Blues,train
Jam Pack 1/70s Rock Piano 52.mp3,4.440816,Jam_Pack_1_70s_Rock_Piano_52,Rock/Blues,test
Jam Pack 1/70s Rock Piano 53.mp3,4.440816,Jam_Pack_1_70s_Rock_Piano_53,Rock/Blues,train
Jam Pack 1/70s Rock Piano 54.mp3,8.803265,Jam_Pack_1_70s_Rock_Piano_54,Rock/Blues,train
Jam Pack 1/70s Rock Piano 55.mp3,8.803265,Jam_Pack_1_70s_Rock_Piano_55,Rock/Blues,test
Jam Pack 1/70s Rock Piano 56.mp3,4.440816,Jam_Pack_1_70s_Rock_Piano_56,Rock/Blues,train
Jam Pack 1/70s Rock Piano 57.mp3,8.803265,Jam_Pack_1_70s_Rock_Piano_57,Rock/Blues,test
Jam Pack 1/70s Rock Piano 58.mp3,4.440816,Jam_Pack_1_70s_Rock_Piano_58,Rock/Blues,train
Jam Pack 1/70s Rock Piano 59.mp3,4.440816,Jam_Pack_1_70s_Rock_Piano_59,Rock/Blues,train
Jam Pack 1/70s Rock Piano 60.mp3,4.101224,Jam_Pack_1_70s_Rock_Piano_60,Rock/Blues,train
Jam Pack 1/70s Rock Piano 61.mp3,2.115918,Jam_Pack_1_70s_Rock_Piano_61,Rock/Blues,train
Jam Pack 1/80s Dance Bass Synth 11.mp3,4.179592,Jam_Pack_1_80s_Dance_Bass_Synth_11,Electronic,train
Jam Pack 1/80s Dance Bass Synth 12.mp3,1.097143,Jam_Pack_1_80s_Dance_Bass_Synth_12,Electronic,train
Jam Pack 1/80s Dance Bass Synth 13.mp3,4.179592,Jam_Pack_1_80s_Dance_Bass_Synth_13,Electronic,valid
Jam Pack 1/80s Dance Bass Synth 14.mp3,4.179592,Jam_Pack_1_80s_Dance_Bass_Synth_14,Electronic,valid
Jam Pack 1/80s Dance Bass Synth 15.mp3,4.179592,Jam_Pack_1_80s_Dance_Bass_Synth_15,Electronic,train
Jam Pack 1/80s Dance Bass Synth 16.mp3,2.115918,Jam_Pack_1_80s_Dance_Bass_Synth_16,Electronic,train
Jam Pack 1/80s Dance Bass Synth 17.mp3,2.115918,Jam_Pack_1_80s_Dance_Bass_Synth_17,Electronic,train
Jam Pack 1/80s Dance Bass Synth 18.mp3,4.179592,Jam_Pack_1_80s_Dance_Bass_Synth_18,Electronic,train
Jam Pack 1/80s Dance Bass Synth 19.mp3,4.179592,Jam_Pack_1_80s_Dance_Bass_Synth_19,Electronic,train
Jam Pack 1/80s Dance Bass Synth 20.mp3,4.179592,Jam_Pack_1_80s_Dance_Bass_Synth_20,Electronic,train
Jam Pack 1/80s Dance Bass Synth 21.mp3,2.115918,Jam_Pack_1_80s_Dance_Bass_Synth_21,Electronic,valid
Jam Pack 1/80s Dance Bass Synth 22.mp3,2.115918,Jam_Pack_1_80s_Dance_Bass_Synth_22,Electronic,train
Jam Pack 1/80s Dance Bass Synth 23.mp3,4.179592,Jam_Pack_1_80s_Dance_Bass_Synth_23,Electronic,train
Jam Pack 1/80s Dance Bass Synth 24.mp3,4.179592,Jam_Pack_1_80s_Dance_Bass_Synth_24,Electronic,train
Jam Pack 1/80s Dance Bass Synth 25.mp3,4.179592,Jam_Pack_1_80s_Dance_Bass_Synth_25,Electronic,train
Jam Pack 1/80s Dance Bass Synth 26.mp3,4.179592,Jam_Pack_1_80s_Dance_Bass_Synth_26,Electronic,valid
Jam Pack 1/80s Dance Bass Synth 27.mp3,2.115918,Jam_Pack_1_80s_Dance_Bass_Synth_27,Electronic,train
Jam Pack 1/80s Dance Bass Synth 28.mp3,8.228571,Jam_Pack_1_80s_Dance_Bass_Synth_28,Electronic,train
Jam Pack 1/80s Pop Beat 18.mp3,8.803265,Jam_Pack_1_80s_Pop_Beat_18,Rock/Blues,test
Jam Pack 1/80s Pop Beat 19.mp3,8.803265,Jam_Pack_1_80s_Pop_Beat_19,Rock/Blues,test
Jam Pack 1/80s Pop Beat 20.mp3,8.803265,Jam_Pack_1_80s_Pop_Beat_20,Rock/Blues,train
Jam Pack 1/80s Pop Beat 21.mp3,8.803265,Jam_Pack_1_80s_Pop_Beat_21,Rock/Blues,train
Jam Pack 1/80s Pop Beat 22.mp3,8.803265,Jam_Pack_1_80s_Pop_Beat_22,Rock/Blues,train
Jam Pack 1/80s Pop Beat 23.mp3,4.440816,Jam_Pack_1_80s_Pop_Beat_23,Rock/Blues,train
Jam Pack 1/80s Pop Beat 24.mp3,8.803265,Jam_Pack_1_80s_Pop_Beat_24,Rock/Blues,valid
Jam Pack 1/Abstract Atmosphere 006.mp3,3.108571,Jam_Pack_1_Abstract_Atmosphere_006,Electronic,train
Jam Pack 1/Abstract Atmosphere 022.mp3,4.884898,Jam_Pack_1_Abstract_Atmosphere_022,Electronic,train
Jam Pack 1/Abstract Atmosphere 023.mp3,9.691429,Jam_Pack_1_Abstract_Atmosphere_023,Electronic,train
Jam Pack 1/Abstract Atmosphere 029.mp3,4.649796,Jam_Pack_1_Abstract_Atmosphere_029,Electronic,valid
Jam Pack 1/Abstract Atmosphere 078.mp3,3.813878,Jam_Pack_1_Abstract_Atmosphere_078,Electronic,train
Jam Pack 1/Abstract Atmosphere 080.mp3,4.257959,Jam_Pack_1_Abstract_Atmosphere_080,Electronic,train
Jam Pack 1/Acoustic Noodling 09.mp3,4.623673,Jam_Pack_1_Acoustic_Noodling_09,World/Ethnic,train
Jam Pack 1/Acoustic Noodling 10.mp3,4.623673,Jam_Pack_1_Acoustic_Noodling_10,World/Ethnic,train
Jam Pack 1/Acoustic Noodling 11.mp3,4.571429,Jam_Pack_1_Acoustic_Noodling_11,Rock/Blues,train
Jam Pack 1/Acoustic Noodling 12.mp3,6.060408,Jam_Pack_1_Acoustic_Noodling_12,Rock/Blues,train
Jam Pack 1/Acoustic Noodling 13.mp3,2.324898,Jam_Pack_1_Acoustic_Noodling_13,Rock/Blues,valid
Jam Pack 1/Acoustic Noodling 14.mp3,7.209796,Jam_Pack_1_Acoustic_Noodling_14,Rock/Blues,train
Jam Pack 1/Acoustic Noodling 15.mp3,3.291429,Jam_Pack_1_Acoustic_Noodling_15,Rock/Blues,train
Jam Pack 1/Acoustic Picking 23.mp3,3.63102,Jam_Pack_1_Acoustic_Picking_23,Rock/Blues,train
Jam Pack 1/Acoustic Picking 27.mp3,6.060408,Jam_Pack_1_Acoustic_Picking_27,Rock/Blues,train
Jam Pack 1/Acoustic Picking 30.mp3,6.948571,Jam_Pack_1_Acoustic_Picking_30,Rock/Blues,train
Jam Pack 1/Acoustic Vamp 06.mp3,7.78449,Jam_Pack_1_Acoustic_Vamp_06,Rock/Blues,valid
Jam Pack 1/Acoustic Vamp 07.mp3,7.758367,Jam_Pack_1_Acoustic_Vamp_07,Rock/Blues,train
Jam Pack 1/Acoustic Vamp 08.mp3,7.758367,Jam_Pack_1_Acoustic_Vamp_08,Rock/Blues,train
Jam Pack 1/Acoustic Vamp 10.mp3,9.691429,Jam_Pack_1_Acoustic_Vamp_10,Rock/Blues,test
Jam Pack 1/Acoustic Vamp 12.mp3,7.758367,Jam_Pack_1_Acoustic_Vamp_12,Rock/Blues,test
Jam Pack 1/Acoustic Vamp 13.mp3,7.78449,Jam_Pack_1_Acoustic_Vamp_13,Rock/Blues,train
Jam Pack 1/Acoustic Vamp 15.mp3,6.50449,Jam_Pack_1_Acoustic_Vamp_15,Rock/Blues,train
Jam Pack 1/Acoustic Vamp 23.mp3,9.691429,Jam_Pack_1_Acoustic_Vamp_23,Rock/Blues,test
Jam Pack 1/Acoustic Vamp 24.mp3,6.948571,Jam_Pack_1_Acoustic_Vamp_24,Rock/Blues,train
Jam Pack 1/Acoustic Vamp 25.mp3,6.948571,Jam_Pack_1_Acoustic_Vamp_25,Rock/Blues,train
Jam Pack 1/Acoustic Vamp 27.mp3,7.836735,Jam_Pack_1_Acoustic_Vamp_27,Rock/Blues,train
Jam Pack 1/Acoustic Vamp 28.mp3,9.691429,Jam_Pack_1_Acoustic_Vamp_28,Rock/Blues,train
Jam Pack 1/Acoustic Vamp 29.mp3,8.437551,Jam_Pack_1_Acoustic_Vamp_29,Rock/Blues,train
Jam Pack 1/Acoustic Vamp 30.mp3,6.50449,Jam_Pack_1_Acoustic_Vamp_30,Rock/Blues,train
Jam Pack 1/Acoustic Vamp 31.mp3,6.50449,Jam_Pack_1_Acoustic_Vamp_31,Rock/Blues,train
Jam Pack 1/Analog Drum Machine 01.mp3,4.649796,Jam_Pack_1_Analog_Drum_Machine_01,Electronic,train
Jam Pack 1/Analog Drum Machine 02.mp3,3.500408,Jam_Pack_1_Analog_Drum_Machine_02,Electronic,train
Jam Pack 1/Analog Drum Machine 03.mp3,3.082449,Jam_Pack_1_Analog_Drum_Machine_03,Electronic,train
Jam Pack 1/Analog Drum Machine 04.mp3,4.649796,Jam_Pack_1_Analog_Drum_Machine_04,Electronic,train
Jam Pack 1/Analog Drum Machine 05.mp3,4.440816,Jam_Pack_1_Analog_Drum_Machine_05,Electronic,train
Jam Pack 1/Analog Drum Machine 06.mp3,4.101224,Jam_Pack_1_Analog_Drum_Machine_06,Electronic,train
Jam Pack 1/Analog Drum Machine 07.mp3,4.101224,Jam_Pack_1_Analog_Drum_Machine_07,Electronic,train
Jam Pack 1/Analog Drum Machine 08.mp3,3.787755,Jam_Pack_1_Analog_Drum_Machine_08,Electronic,train
Jam Pack 1/Analog Drum Machine 09.mp3,5.433469,Jam_Pack_1_Analog_Drum_Machine_09,Electronic,train
Jam Pack 1/Analog Drum Machine 10.mp3,5.433469,Jam_Pack_1_Analog_Drum_Machine_10,Electronic,train
Jam Pack 1/Analog Drum Machine 11.mp3,4.440816,Jam_Pack_1_Analog_Drum_Machine_11,Electronic,train
Jam Pack 1/Analog Drum Machine 12.mp3,4.101224,Jam_Pack_1_Analog_Drum_Machine_12,Electronic,train
Jam Pack 1/Analog Drum Machine 13.mp3,4.101224,Jam_Pack_1_Analog_Drum_Machine_13,Electronic,train
Jam Pack 1/Analog Drum Machine 14.mp3,4.101224,Jam_Pack_1_Analog_Drum_Machine_14,Electronic,train
Jam Pack 1/Analog Drum Machine 15.mp3,4.101224,Jam_Pack_1_Analog_Drum_Machine_15,Electronic,valid
Jam Pack 1/Analog Drum Machine 16.mp3,4.101224,Jam_Pack_1_Analog_Drum_Machine_16,Electronic,train
Jam Pack 1/Analog Drum Machine 17.mp3,4.440816,Jam_Pack_1_Analog_Drum_Machine_17,Electronic,train
Jam Pack 1/Analog Drum Machine 18.mp3,4.440816,Jam_Pack_1_Analog_Drum_Machine_18,Electronic,train
Jam Pack 1/Analog Drum Machine 19.mp3,4.440816,Jam_Pack_1_Analog_Drum_Machine_19,Electronic,train
Jam Pack 1/Analog Drum Machine 20.mp3,4.101224,Jam_Pack_1_Analog_Drum_Machine_20,Electronic,train
Jam Pack 1/Analog Drum Machine 21.mp3,4.101224,Jam_Pack_1_Analog_Drum_Machine_21,Electronic,train
Jam Pack 1/Analog Drum Machine 22.mp3,7.209796,Jam_Pack_1_Analog_Drum_Machine_22,Electronic,train
Jam Pack 1/Analog Drum Machine 23.mp3,3.657143,Jam_Pack_1_Analog_Drum_Machine_23,Electronic,train
Jam Pack 1/Analog Drum Machine 24.mp3,3.526531,Jam_Pack_1_Analog_Drum_Machine_24,Electronic,train
Jam Pack 1/Analog Drum Machine 25.mp3,3.526531,Jam_Pack_1_Analog_Drum_Machine_25,Electronic,valid
Jam Pack 1/Analog Drum Machine 26.mp3,3.526531,Jam_Pack_1_Analog_Drum_Machine_26,Electronic,train
Jam Pack 1/Analog Drum Machine 27.mp3,6.948571,Jam_Pack_1_Analog_Drum_Machine_27,Electronic,train
Jam Pack 1/Analog Drum Machine 28.mp3,3.526531,Jam_Pack_1_Analog_Drum_Machine_28,Electronic,train
Jam Pack 1/Analog Drum Machine 29.mp3,3.526531,Jam_Pack_1_Analog_Drum_Machine_29,Electronic,train
Jam Pack 1/Analog Drum Machine 30.mp3,6.086531,Jam_Pack_1_Analog_Drum_Machine_30,Electronic,train
Jam Pack 1/Analog Drum Machine 31.mp3,5.746939,Jam_Pack_1_Analog_Drum_Machine_31,Electronic,train
Jam Pack 1/Analog Drum Machine 32.mp3,5.433469,Jam_Pack_1_Analog_Drum_Machine_32,Electronic,train
Jam Pack 1/Analog Drum Machine 33.mp3,5.433469,Jam_Pack_1_Analog_Drum_Machine_33,Electronic,train
Jam Pack 1/Analog Drum Machine 34.mp3,5.433469,Jam_Pack_1_Analog_Drum_Machine_34,Electronic,train
Jam Pack 1/Analog Drum Machine 35.mp3,5.433469,Jam_Pack_1_Analog_Drum_Machine_35,Electronic,train
Jam Pack 1/Analog Drum Machine 37.mp3,5.146122,Jam_Pack_1_Analog_Drum_Machine_37,Electronic,train
Jam Pack 1/Analog Drum Machine 38.mp3,5.146122,Jam_Pack_1_Analog_Drum_Machine_38,Electronic,valid
Jam Pack 1/Analog Drum Machine 39.mp3,4.884898,Jam_Pack_1_Analog_Drum_Machine_39,Electronic,train
Jam Pack 1/Analog Drum Machine 40.mp3,4.884898,Jam_Pack_1_Analog_Drum_Machine_40,Electronic,train
Jam Pack 1/Analog Drum Machine 41.mp3,4.101224,Jam_Pack_1_Analog_Drum_Machine_41,Electronic,train
Jam Pack 1/Analog Drum Machine 42.mp3,5.433469,Jam_Pack_1_Analog_Drum_Machine_42,Electronic,train
Jam Pack 1/Analog Drum Machine 43.mp3,4.884898,Jam_Pack_1_Analog_Drum_Machine_43,Electronic,train
Jam Pack 1/Analog Drum Machine 44.mp3,4.884898,Jam_Pack_1_Analog_Drum_Machine_44,Electronic,train
Jam Pack 1/Analog Drum Machine 45.mp3,8.097959,Jam_Pack_1_Analog_Drum_Machine_45,Electronic,train
Jam Pack 1/Analog Drum Machine 46.mp3,3.787755,Jam_Pack_1_Analog_Drum_Machine_46,Electronic,train
Jam Pack 1/Analog Drum Machine 47.mp3,3.787755,Jam_Pack_1_Analog_Drum_Machine_47,Electronic,train
Jam Pack 1/Analog Drum Machine 48.mp3,6.50449,Jam_Pack_1_Analog_Drum_Machine_48,Electronic,train
Jam Pack 1/Analog Drum Machine 49.mp3,5.433469,Jam_Pack_1_Analog_Drum_Machine_49,Electronic,train
Jam Pack 1/Analog Drum Machine 50.mp3,5.433469,Jam_Pack_1_Analog_Drum_Machine_50,Electronic,train
Jam Pack 1/Analog Drum Machine 51.mp3,4.884898,Jam_Pack_1_Analog_Drum_Machine_51,Electronic,train
